longitude,latitude,habitat_richness,NDVI,ALBH-AL-BH-NI,ALBH-AL-BH-VI,ALBH-AL-BH-BB,ALDH-AL-DH-BB,ALDH-AL-DH-NI,FAPAR300-RT0-FAPAR,GDMP300-RT0-GDMP,LAI300-RT0-LAI,SWI1km-SWI-002,SWI1km-SWI-100,SWI1km-SWI-040,SWI1km-SWI-005,SWI1km-SWI-010,SWI1km-SWI-060,SWI1km-SWI-015,SWI1km-SWI-020,TOCR-REF-NOR-BLUE,TOCR-REF-NOR-NIR,TOCR-REF-NOR-SWIR,TOCR-REF-NOR-RED,FCOVER300-RT0-FCOVER,ALDH-AL-DH-VI,DMP300-RT0-DMP,d2m,t2m,fal,lai_hv,lai_lv,src,skt,stl1,stl2,stl3,stl4,slhf,ssr,str,sp,ssrd,strd,tp,swvl1,swvl2,swvl3,swvl4
4.44,44.43,0.35207248,185.33333333333331,1208.0,968.0,1725.0,2220.0,954.0,41.0,2620.1666666666665,6.25,108.0,89.0,93.0,175.0,95.0,104.0,100.0,198.0,356.0,449.0,43.0,4.0,108.75,405.0,2620.1666666666665,279.03403,286.2537,0.12896907,2.1527622,2.7266612,7.311759e-05,286.18387,286.71988,286.65466,286.56006,286.55508,-5346594.0,13194926.0,-6164497.0,97972.44,15244788.0,26670536.0,0.0025288996,0.29844236,0.29840824,0.30014288,0.33374536
4.44,44.44,0.46384647,197.5,1195.0,959.0,1990.0,2577.0,950.0,67.0,3004.9375,3.8125,110.0,92.0,95.0,175.0,96.0,106.0,102.0,198.0,332.0,505.0,6.0,6.0,142.4375,380.0,3004.9375,279.03403,286.2537,0.12896907,2.1527622,2.7266612,7.311759e-05,286.18387,286.71988,286.65466,286.56006,286.55508,-5346594.0,13194926.0,-6164497.0,97972.44,15244788.0,26670536.0,0.0025288996,0.29844236,0.29840824,0.30014288,0.33374536
4.44,44.45,0.35207248,202.25,1212.0,970.0,1594.0,2118.0,955.0,81.0,2815.416666666666,2.5,110.5,98.5,100.0,175.0,100.5,107.5,104.5,198.0,322.0,490.0,19.0,4.0,127.25,290.0,2815.416666666666,279.03403,286.2537,0.12896907,2.1527622,2.7266612,7.311759e-05,286.18387,286.71988,286.65466,286.56006,286.55508,-5346594.0,13194926.0,-6164497.0,97972.44,15244788.0,26670536.0,0.0025288996,0.29844236,0.29840824,0.30014288,0.33374536
4.44,44.45,0.46384647,202.25,1212.0,970.0,1594.0,2118.0,955.0,81.0,2815.416666666666,2.5,110.5,98.5,100.0,175.0,100.5,107.5,104.5,198.0,322.0,490.0,19.0,4.0,127.25,290.0,2815.416666666666,279.03403,286.2537,0.12896907,2.1527622,2.7266612,7.311759e-05,286.18387,286.71988,286.65466,286.56006,286.55508,-5346594.0,13194926.0,-6164497.0,97972.44,15244788.0,26670536.0,0.0025288996,0.29844236,0.29840824,0.30014288,0.33374536
4.45,44.4,0.35207248,185.11111111111111,1191.0,957.0,1724.0,2345.0,949.0,1.0,2734.8888888888887,10.0,116.5,99.5,101.5,175.0,103.5,112.0,108.5,198.0,367.0,479.0,5.0,5.0,129.11111111111111,304.0,2734.8888888888887,279.03403,286.2537,0.12896907,2.1527622,2.7266612,7.311759e-05,286.18387,286.71988,286.65466,286.56006,286.55508,-5346594.0,13194926.0,-6164497.0,97972.44,15244788.0,26670536.0,0.0025288996,0.29844236,0.29840824,0.30014288,0.33374536
4.45,44.44,0.35207248,218.41666666666663,1195.0,959.0,1906.0,2474.0,950.0,57.0,2914.583333333333,4.75,109.0,96.0,95.5,175.0,96.5,104.5,101.5,198.0,299.0,518.0,24.0,5.0,156.5,307.0,2914.583333333333,279.03403,286.2537,0.12896907,2.1527622,2.7266612,7.311759e-05,286.18387,286.71988,286.65466,286.56006,286.55508,-5346594.0,13194926.0,-6164497.0,97972.44,15244788.0,26670536.0,0.0025288996,0.29844236,0.29840824,0.30014288,0.33374536
4.45,44.45,0.35207248,218.44444444444446,1199.0,961.0,1836.0,2399.0,951.0,1.0,3052.333333333333,10.0,113.0,102.5,102.25,175.0,102.5,109.25,106.25,198.0,300.0,535.0,7.0,4.0,173.33333333333337,245.0,3052.333333333333,279.03403,286.2537,0.12896907,2.1527622,2.7266612,7.311759e-05,286.18387,286.71988,286.65466,286.56006,286.55508,-5346594.0,13194926.0,-6164497.0,97972.44,15244788.0,26670536.0,0.0025288996,0.29844236,0.29840824,0.30014288,0.33374536
4.36,44.47,0.44071028,154.0,1200.0,962.0,1932.0,2524.0,952.0,1.0,2193.75,10.0,110.0,102.0,104.0,175.0,103.0,107.0,105.0,198.0,399.0,465.0,7.0,3.0,86.8125,456.0,2193.75,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.37,44.5,0.44071028,162.25,1202.0,963.5,1926.5,2578.0,952.0,9.0,2327.9166666666665,9.25,181.0,178.5,179.0,200.0,178.5,180.0,179.0,200.0,429.0,507.0,6.5,4.0,96.08333333333331,423.5,2327.9166666666665,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.37,44.53,0.34316385,171.55555555555554,1200.0,962.0,1971.0,2552.0,952.0,54.33333333333334,1937.0,5.0,106.0,90.5,93.5,175.0,94.5,102.5,98.5,198.0,454.0,491.0,9.0,5.0,107.88888888888887,472.0,1937.0,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.38,44.46,0.35207248,176.25,1196.0,960.0,1715.0,2249.0,951.0,1.0,2158.583333333333,10.0,106.0,95.0,97.0,175.0,97.0,102.0,100.0,198.0,341.0,451.0,6.0,3.0,97.58333333333331,290.0,2158.583333333333,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.38,44.47,0.34316385,171.6875,1201.0,963.0,1636.0,2182.0,952.0,1.0,2267.875,10.0,116.0,109.0,109.0,175.0,109.0,113.0,111.0,198.0,347.0,430.0,8.0,3.0,92.1875,332.0,2267.875,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.38,44.51,0.44071028,161.5,1193.0,958.0,2278.0,3031.0,950.0,25.0,2389.583333333333,7.75,115.0,115.0,113.0,175.0,111.0,113.0,112.0,198.0,401.0,541.0,5.0,3.0,102.91666666666669,375.0,2389.583333333333,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.38,44.52,0.34316385,188.125,1201.0,962.0,1971.0,2617.0,952.0,1.0,2493.125,10.0,120.0,117.0,116.0,175.0,115.0,118.0,117.0,198.0,412.0,529.0,4.0,3.0,120.3125,304.0,2493.125,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.38,44.53,0.34316385,184.66666666666663,1197.0,960.0,2136.0,2788.0,951.0,1.0,2242.583333333333,10.0,109.0,97.0,99.0,175.0,99.0,106.0,103.0,198.0,398.0,518.0,2.0,2.0,125.08333333333331,349.0,2242.583333333333,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.39,44.47,0.34316385,176.66666666666663,1200.0,962.0,1623.0,2144.0,951.0,1.0,2385.1666666666665,10.0,113.0,104.0,105.0,175.0,105.0,110.0,108.0,198.0,361.0,427.0,9.0,3.0,104.58333333333331,307.0,2385.1666666666665,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.39,44.48,0.34316385,187.55555555555557,1199.0,962.0,1648.0,2158.0,951.0,1.0,2416.0,10.0,113.0,106.0,105.0,175.0,105.0,110.0,108.0,198.0,359.0,431.0,5.0,3.0,112.11111111111113,320.0,2416.0,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.39,44.49,0.34316385,164.22222222222226,1194.0,959.0,1667.0,2178.0,950.0,43.66666666666666,1995.4444444444446,6.0,113.0,109.0,108.0,175.0,107.0,110.0,109.0,198.0,351.0,407.0,12.0,3.0,78.33333333333333,345.0,1995.4444444444446,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.39,44.54,0.34316385,170.55555555555554,1200.0,962.0,1960.0,2539.0,951.0,33.0,2512.555555555556,7.0,107.0,93.0,96.0,175.0,97.0,104.0,101.0,198.0,435.0,488.0,9.0,4.0,108.77777777777777,388.0,2512.555555555556,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.4,44.47,0.34316385,182.25,1199.0,962.0,1707.0,2242.0,951.0,1.0,2509.6666666666665,10.0,112.0,105.0,105.0,175.0,105.0,109.0,107.0,198.0,391.0,453.0,9.0,3.0,111.66666666666669,345.0,2509.6666666666665,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.4,44.48,0.34316385,199.0,1199.0,961.0,1602.0,2149.0,951.0,1.0,2302.444444444445,10.0,112.0,105.0,105.0,175.0,105.0,109.0,107.0,198.0,335.0,450.0,2.0,3.0,116.22222222222223,275.0,2302.444444444445,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.4,44.49,0.34316385,182.11111111111111,1199.0,962.0,1522.0,2012.0,951.0,22.33333333333333,2055.8888888888887,8.0,108.0,103.0,102.0,175.0,102.0,106.0,104.0,198.0,332.0,418.0,9.0,3.0,89.22222222222223,281.0,2055.8888888888887,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.4,44.51,0.44071028,165.33333333333334,1204.0,965.0,2054.0,2687.0,952.0,11.666666666666664,2153.8888888888887,9.0,114.0,113.0,112.0,175.0,110.0,112.0,111.0,198.0,441.0,535.0,8.0,5.0,82.77777777777777,530.0,2153.8888888888887,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.4,44.52,0.44071028,190.66666666666663,1194.0,959.0,2405.0,3116.0,951.0,17.0,2247.6666666666665,8.5,112.0,115.0,112.0,175.0,110.0,111.0,110.0,198.0,434.0,558.0,9.0,5.0,91.83333333333331,573.0,2247.6666666666665,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.41,44.46,0.35207248,176.91666666666663,1201.0,963.0,1954.0,2488.5,952.0,57.0,2571.4166666666665,4.75,111.0,103.0,105.0,175.0,105.0,108.0,106.0,198.0,415.0,494.5,11.5,4.0,110.5,438.5,2571.4166666666665,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.41,44.5,0.34316385,175.75,1201.0,963.25,1740.5,2330.25,951.75,31.0,2246.0,7.1875,112.0,111.0,108.0,175.0,106.0,109.0,108.0,198.0,411.25,476.25,6.75,5.0,91.875,430.75,2246.0,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.42,44.51,0.34316385,180.66666666666663,1203.0,964.0,1842.0,2412.0,952.0,1.0,2492.8888888888887,10.0,109.0,107.0,105.0,175.0,104.0,107.0,105.0,198.0,424.0,477.0,4.0,4.0,94.0,428.0,2492.8888888888887,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.42,44.54,0.34316385,175.11111111111111,1201.0,963.0,2025.0,2660.0,952.0,1.0,2480.444444444445,10.0,103.5,96.5,98.5,175.0,97.0,101.5,99.5,198.0,463.0,508.0,8.0,6.0,106.0,475.0,2480.444444444445,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.43,44.46,0.35207248,217.77777777777774,1214.0,971.0,1692.0,2286.0,956.0,22.33333333333333,2948.555555555556,8.0,110.0,99.0,100.0,175.0,100.0,107.0,104.0,198.0,338.0,513.0,10.0,3.0,155.11111111111111,302.0,2948.555555555556,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.43,44.47,0.34316385,219.16666666666663,1203.0,964.0,1778.0,2364.0,952.0,9.0,2902.583333333333,9.25,113.0,102.0,104.0,175.0,104.0,110.0,107.0,198.0,313.0,521.0,5.0,5.0,159.41666666666666,263.0,2902.583333333333,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.44,44.46,0.35207248,185.33333333333331,1195.0,959.0,2019.0,2525.0,950.0,73.0,2750.833333333333,3.25,111.0,101.0,101.0,175.0,101.0,108.0,105.0,198.0,333.0,468.0,13.0,3.0,117.66666666666669,416.0,2750.833333333333,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.44,44.47,0.34316385,214.8125,1202.0,963.0,1934.0,2480.0,952.0,13.0,2957.125,8.875,113.0,100.0,101.0,175.0,101.0,109.0,106.0,198.0,357.0,531.0,5.0,6.0,158.875,355.0,2957.125,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.44,44.48,0.34316385,211.75,1197.0,960.0,1771.0,2356.0,950.0,1.0,2793.0,10.0,115.0,104.0,104.0,175.0,104.0,111.0,108.0,198.0,311.0,493.0,6.0,3.0,154.58333333333334,269.0,2793.0,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.44,44.49,0.34316385,197.66666666666663,1197.0,960.0,1820.0,2396.0,950.0,17.0,2442.333333333333,8.5,116.0,106.0,106.0,175.0,106.0,113.0,110.0,198.0,325.0,469.0,4.0,5.0,124.91666666666669,293.0,2442.333333333333,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.44,44.5,0.34316385,190.0,1200.0,962.0,1719.5,2309.0,951.5,1.0,2417.4375,10.0,118.0,106.0,106.0,175.0,107.0,114.0,111.0,198.0,370.5,459.5,6.0,3.5,113.5625,335.0,2417.4375,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.44,44.51,0.34316385,197.0,1197.0,961.0,1785.0,2315.0,951.0,1.0,2353.333333333333,10.0,112.0,104.0,103.0,175.0,103.0,109.0,106.0,198.0,356.0,439.0,5.0,4.0,109.91666666666669,330.0,2353.333333333333,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.45,44.46,0.35207248,183.88888888888889,1195.0,959.0,1931.0,2458.0,950.0,75.66666666666667,2369.222222222222,3.0,112.0,100.5,101.5,175.0,101.5,108.0,105.5,198.0,307.0,476.0,11.0,5.0,94.77777777777777,394.0,2369.222222222222,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.45,44.47,0.34316385,183.41666666666663,1202.0,963.0,2029.0,2565.0,953.0,17.0,2824.0,8.5,114.0,101.5,103.0,175.0,104.0,111.0,108.0,198.0,405.0,521.0,11.0,4.0,127.16666666666669,485.0,2824.0,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.45,44.48,0.34316385,211.66666666666663,1200.0,962.0,1903.0,2505.0,951.0,1.0,2707.0,10.0,115.5,105.5,105.5,175.0,106.5,113.0,110.0,198.0,332.0,505.0,5.0,3.0,152.33333333333334,291.0,2707.0,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.45,44.51,0.34316385,196.0,1198.0,961.0,1778.0,2358.0,951.0,1.0,2224.1111111111113,10.0,111.5,102.0,101.5,175.0,102.0,107.5,105.0,198.0,353.0,468.0,9.0,3.0,118.77777777777777,298.0,2224.1111111111113,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.45,44.52,0.34316385,186.25,1199.0,961.0,1854.0,2436.0,951.0,1.0,2353.1666666666665,10.0,110.5,104.0,102.5,175.0,101.5,107.5,105.0,198.0,366.0,478.0,7.0,3.0,113.75,325.0,2353.1666666666665,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.45,44.53,0.34316385,191.66666666666663,1199.0,961.0,1837.0,2406.0,951.0,1.0,2205.333333333333,10.0,105.5,102.5,99.5,175.0,98.0,102.5,100.0,198.0,365.0,479.0,6.0,3.0,111.22222222222223,323.0,2205.333333333333,279.25482,286.10565,0.13818732,2.2928076,2.4931552,7.927165e-05,285.8672,286.46826,286.40158,286.3058,286.30328,-5564044.5,12975574.0,-6140196.0,98288.375,15143200.0,26554512.0,0.0027627612,0.30112833,0.30049294,0.30332375,0.33945367
4.36,44.59,0.40196964,170.0,1204.0,964.0,1810.0,2460.0,952.0,17.0,2177.583333333333,8.5,105.0,102.0,101.0,175.0,100.0,102.0,101.0,198.0,444.0,510.0,6.0,4.0,108.08333333333331,391.0,2177.583333333333,279.17203,285.46057,0.14664261,2.3495708,2.5368636,8.7503926e-05,285.1624,285.76495,285.70453,285.62714,285.6477,-5676005.5,12726187.0,-5924347.0,97591.7,14987377.0,26454176.0,0.0029501396,0.3116632,0.3104853,0.31426772,0.3485789
4.36,44.62,0.40196964,174.33333333333337,1202.0,963.0,1774.0,2331.0,952.0,33.0,1799.916666666667,7.0,105.5,106.0,104.0,175.0,101.5,103.5,101.5,198.0,377.0,481.0,6.0,5.0,104.75,364.0,1799.916666666667,279.17203,285.46057,0.14664261,2.3495708,2.5368636,8.7503926e-05,285.1624,285.76495,285.70453,285.62714,285.6477,-5676005.5,12726187.0,-5924347.0,97591.7,14987377.0,26454176.0,0.0029501396,0.3116632,0.3104853,0.31426772,0.3485789
4.4,44.57,0.40196964,154.88888888888889,1195.0,960.0,2411.0,3056.0,951.0,1.0,2205.444444444445,10.0,110.0,112.0,109.0,175.0,107.0,109.0,108.0,198.0,428.0,533.0,15.0,5.0,89.55555555555556,504.0,2205.444444444445,279.17203,285.46057,0.14664261,2.3495708,2.5368636,8.7503926e-05,285.1624,285.76495,285.70453,285.62714,285.6477,-5676005.5,12726187.0,-5924347.0,97591.7,14987377.0,26454176.0,0.0029501396,0.3116632,0.3104853,0.31426772,0.3485789
4.4,44.58,0.40196964,167.5,1201.0,963.0,2238.5,2920.5,952.0,1.0,2360.6666666666665,10.0,105.0,112.0,108.0,175.0,104.0,105.0,104.0,198.0,450.5,567.5,9.5,6.0,104.25,544.5,2360.6666666666665,279.17203,285.46057,0.14664261,2.3495708,2.5368636,8.7503926e-05,285.1624,285.76495,285.70453,285.62714,285.6477,-5676005.5,12726187.0,-5924347.0,97591.7,14987377.0,26454176.0,0.0029501396,0.3116632,0.3104853,0.31426772,0.3485789
4.4,44.63,0.40196964,184.16666666666663,1199.0,962.0,1992.0,2594.0,951.0,1.0,2261.75,10.0,106.0,109.0,107.0,175.0,104.0,105.0,104.0,198.0,413.0,534.0,4.0,5.0,121.16666666666669,426.0,2261.75,279.17203,285.46057,0.14664261,2.3495708,2.5368636,8.7503926e-05,285.1624,285.76495,285.70453,285.62714,285.6477,-5676005.5,12726187.0,-5924347.0,97591.7,14987377.0,26454176.0,0.0029501396,0.3116632,0.3104853,0.31426772,0.3485789
4.4,44.64,0.40196964,189.22222222222226,1201.0,962.0,1728.0,2262.0,952.0,1.0,2000.555555555556,10.0,101.0,105.0,103.0,175.0,100.0,100.0,99.0,198.0,348.0,490.0,3.0,3.0,122.22222222222223,310.0,2000.555555555556,279.17203,285.46057,0.14664261,2.3495708,2.5368636,8.7503926e-05,285.1624,285.76495,285.70453,285.62714,285.6477,-5676005.5,12726187.0,-5924347.0,97591.7,14987377.0,26454176.0,0.0029501396,0.3116632,0.3104853,0.31426772,0.3485789
4.41,44.55,0.34316385,173.0,1197.5,961.0,2016.5,2655.5,951.0,13.0,2349.5,8.875,109.0,99.0,100.0,175.0,101.0,106.0,104.0,198.0,419.0,505.0,3.5,3.5,103.375,387.5,2349.5,279.17203,285.46057,0.14664261,2.3495708,2.5368636,8.7503926e-05,285.1624,285.76495,285.70453,285.62714,285.6477,-5676005.5,12726187.0,-5924347.0,97591.7,14987377.0,26454176.0,0.0029501396,0.3116632,0.3104853,0.31426772,0.3485789
4.42,44.64,0.40196964,198.55555555555557,1204.0,964.0,1915.0,2506.0,953.0,22.33333333333333,2221.6666666666665,8.0,105.0,110.0,107.0,175.0,104.0,103.0,103.0,198.0,361.0,509.0,7.0,3.0,121.0,355.0,2221.6666666666665,279.17203,285.46057,0.14664261,2.3495708,2.5368636,8.7503926e-05,285.1624,285.76495,285.70453,285.62714,285.6477,-5676005.5,12726187.0,-5924347.0,97591.7,14987377.0,26454176.0,0.0029501396,0.3116632,0.3104853,0.31426772,0.3485789
4.43,44.55,0.34316385,175.41666666666663,1200.0,962.0,2078.0,2657.0,952.0,1.0,2485.833333333333,10.0,106.0,94.0,97.0,175.0,97.0,103.0,100.0,198.0,479.0,512.0,13.0,6.0,118.33333333333331,551.0,2485.833333333333,279.17203,285.46057,0.14664261,2.3495708,2.5368636,8.7503926e-05,285.1624,285.76495,285.70453,285.62714,285.6477,-5676005.5,12726187.0,-5924347.0,97591.7,14987377.0,26454176.0,0.0029501396,0.3116632,0.3104853,0.31426772,0.3485789
4.43,44.56,0.40196964,191.0,1202.0,963.0,1999.0,2664.0,952.0,11.666666666666664,2145.8888888888887,9.0,105.0,91.0,94.0,175.0,95.0,101.0,98.0,198.0,419.0,508.0,14.0,3.0,120.44444444444444,370.0,2145.8888888888887,279.17203,285.46057,0.14664261,2.3495708,2.5368636,8.7503926e-05,285.1624,285.76495,285.70453,285.62714,285.6477,-5676005.5,12726187.0,-5924347.0,97591.7,14987377.0,26454176.0,0.0029501396,0.3116632,0.3104853,0.31426772,0.3485789
4.43,44.61,0.40196964,189.5,1199.0,961.0,1868.0,2406.0,951.0,1.0,2318.333333333333,10.0,104.0,100.0,101.0,175.0,100.0,102.0,101.0,198.0,404.0,441.0,12.0,5.0,100.41666666666669,407.0,2318.333333333333,279.17203,285.46057,0.14664261,2.3495708,2.5368636,8.7503926e-05,285.1624,285.76495,285.70453,285.62714,285.6477,-5676005.5,12726187.0,-5924347.0,97591.7,14987377.0,26454176.0,0.0029501396,0.3116632,0.3104853,0.31426772,0.3485789
