longitude,latitude,habitat_richness,NDVI,ALBH-AL-BH-VI,ALBH-AL-BH-BB,ALBH-AL-BH-NI,ALDH-AL-DH-NI,ALDH-AL-DH-VI,ALDH-AL-DH-BB,DMP300-RT5-DMP,FAPAR300-FAPAR,FCOVER300-FCOVER,GDMP300-RT5-GDMP,LAI300-LAI,SWI1km-SWI-020,SWI1km-SWI-040,SWI1km-SWI-060,SWI1km-SWI-100,SWI1km-SWI-002,SWI1km-SWI-005,SWI1km-SWI-010,SWI1km-SWI-015,TOCR-REF-NOR-BLUE,TOCR-REF-NOR-NIR,TOCR-REF-NOR-RED,TOCR-REF-NOR-SWIR,d2m,t2m,fal,lai_hv,lai_lv,src,skt,stl1,stl2,stl3,stl4,slhf,ssr,str,sp,ssrd,strd,tp,swvl1,swvl2,swvl3,swvl4
14.69,41.63,0.3124579,229.625,413.0,2141.0,3335.0,2503.0,504.0,1671.0,12144.125,129.75,170.625,12144.125,58.5,50.0,75.0,89.0,101.0,35.0,32.0,35.0,42.0,77.0,584.0,142.0,398.0,282.64703,286.53528,0.16543767,2.4150853,2.0274963,0.000108412954,286.20972,286.83347,286.8107,286.79263,286.79135,-5548017.0,12290024.0,-5471499.0,95995.65,14828414.0,27367580.0,0.0026846733,0.3292121,0.33090097,0.32702547,0.353951
14.69,41.64,0.3124579,234.0,388.0,2068.0,3232.0,2248.0,484.0,1510.0,11635.083333333336,109.91666666666669,140.0,11635.083333333336,48.83333333333334,57.0,82.0,95.0,108.0,39.0,36.0,40.0,48.0,73.0,556.0,125.0,373.0,282.64703,286.53528,0.16543767,2.4150853,2.0274963,0.000108412954,286.20972,286.83347,286.8107,286.79263,286.79135,-5548017.0,12290024.0,-5471499.0,95995.65,14828414.0,27367580.0,0.0026846733,0.3292121,0.33090097,0.32702547,0.353951
14.7,41.56,0.25785378,196.66666666666663,443.0,1950.0,2995.0,2566.0,631.0,1757.0,8605.888888888889,144.33333333333334,158.66666666666666,8605.888888888889,51.0,37.0,61.0,74.0,87.0,20.0,18.0,21.5,29.0,85.0,610.0,151.0,404.0,282.64703,286.53528,0.16543767,2.4150853,2.0274963,0.000108412954,286.20972,286.83347,286.8107,286.79263,286.79135,-5548017.0,12290024.0,-5471499.0,95995.65,14828414.0,27367580.0,0.0026846733,0.3292121,0.33090097,0.32702547,0.353951
14.7,41.59,0.25785378,233.11111111111111,272.0,2004.0,3195.0,2569.0,452.0,1691.0,11895.888888888889,157.77777777777774,200.11111111111111,11895.888888888889,85.44444444444444,40.0,66.5,81.0,95.0,24.5,21.0,24.0,31.5,51.0,611.0,105.0,360.0,282.64703,286.53528,0.16543767,2.4150853,2.0274963,0.000108412954,286.20972,286.83347,286.8107,286.79263,286.79135,-5548017.0,12290024.0,-5471499.0,95995.65,14828414.0,27367580.0,0.0026846733,0.3292121,0.33090097,0.32702547,0.353951
14.7,41.6,0.25785378,236.44444444444446,315.0,1995.0,3155.0,2579.0,521.0,1722.0,11801.777777777776,154.0,199.77777777777774,11801.777777777776,76.33333333333333,42.0,68.0,82.5,96.0,25.0,22.5,26.0,33.5,61.0,596.0,120.0,389.0,282.64703,286.53528,0.16543767,2.4150853,2.0274963,0.000108412954,286.20972,286.83347,286.8107,286.79263,286.79135,-5548017.0,12290024.0,-5471499.0,95995.65,14828414.0,27367580.0,0.0026846733,0.3292121,0.33090097,0.32702547,0.353951
14.71,41.55,0.25785378,211.5,424.0,1933.0,2982.0,2425.0,536.0,1637.0,10033.583333333334,138.25,169.0,10033.583333333334,55.75,35.0,61.0,74.0,88.0,16.0,15.0,19.0,27.0,71.0,614.0,134.0,390.0,282.64703,286.53528,0.16543767,2.4150853,2.0274963,0.000108412954,286.20972,286.83347,286.8107,286.79263,286.79135,-5548017.0,12290024.0,-5471499.0,95995.65,14828414.0,27367580.0,0.0026846733,0.3292121,0.33090097,0.32702547,0.353951
14.71,41.59,0.25785378,226.33333333333331,319.0,2048.0,3236.0,2592.0,487.0,1718.0,10807.0,175.44444444444446,213.11111111111111,10807.0,97.55555555555556,47.0,70.0,84.0,97.0,34.0,32.0,34.0,40.0,77.0,584.0,132.0,387.0,282.64703,286.53528,0.16543767,2.4150853,2.0274963,0.000108412954,286.20972,286.83347,286.8107,286.79263,286.79135,-5548017.0,12290024.0,-5471499.0,95995.65,14828414.0,27367580.0,0.0026846733,0.3292121,0.33090097,0.32702547,0.353951
14.71,41.6,0.25785378,231.22222222222226,268.0,1982.0,3162.0,2565.0,506.0,1709.0,11527.555555555557,159.44444444444446,214.88888888888889,11527.555555555557,90.88888888888887,35.0,62.0,77.0,92.0,19.0,17.0,20.0,27.0,60.0,593.0,115.0,371.0,282.64703,286.53528,0.16543767,2.4150853,2.0274963,0.000108412954,286.20972,286.83347,286.8107,286.79263,286.79135,-5548017.0,12290024.0,-5471499.0,95995.65,14828414.0,27367580.0,0.0026846733,0.3292121,0.33090097,0.32702547,0.353951
14.71,41.61,0.25785378,210.33333333333331,420.0,2152.0,3353.0,2660.0,505.0,1765.0,10445.333333333334,154.75,196.0,10445.333333333334,65.66666666666667,36.0,63.0,78.0,92.0,20.0,17.0,21.0,28.0,82.0,653.0,140.0,384.0,282.64703,286.53528,0.16543767,2.4150853,2.0274963,0.000108412954,286.20972,286.83347,286.8107,286.79263,286.79135,-5548017.0,12290024.0,-5471499.0,95995.65,14828414.0,27367580.0,0.0026846733,0.3292121,0.33090097,0.32702547,0.353951
14.72,41.55,0.25785378,223.5625,415.0,1994.0,3095.0,2492.0,522.0,1672.0,10572.375,150.75,202.6875,10572.375,72.9375,36.0,60.0,74.0,87.0,19.0,17.0,20.0,28.0,63.0,614.0,122.0,370.0,282.64703,286.53528,0.16543767,2.4150853,2.0274963,0.000108412954,286.20972,286.83347,286.8107,286.79263,286.79135,-5548017.0,12290024.0,-5471499.0,95995.65,14828414.0,27367580.0,0.0026846733,0.3292121,0.33090097,0.32702547,0.353951
14.72,41.57,0.25785378,234.91666666666663,328.0,2026.0,3194.0,2763.0,478.0,1818.0,10370.833333333334,177.75,228.66666666666663,10370.833333333334,118.0,32.0,58.0,72.0,87.0,17.0,14.0,17.0,24.0,50.0,678.0,103.0,342.0,282.64703,286.53528,0.16543767,2.4150853,2.0274963,0.000108412954,286.20972,286.83347,286.8107,286.79263,286.79135,-5548017.0,12290024.0,-5471499.0,95995.65,14828414.0,27367580.0,0.0026846733,0.3292121,0.33090097,0.32702547,0.353951
14.72,41.59,0.25785378,228.66666666666663,352.0,2085.0,3278.0,2565.0,483.0,1700.0,11324.75,166.83333333333334,204.0,11324.75,86.25,40.0,65.0,80.0,93.0,25.0,22.0,25.0,32.0,60.0,650.0,115.0,364.0,282.64703,286.53528,0.16543767,2.4150853,2.0274963,0.000108412954,286.20972,286.83347,286.8107,286.79263,286.79135,-5548017.0,12290024.0,-5471499.0,95995.65,14828414.0,27367580.0,0.0026846733,0.3292121,0.33090097,0.32702547,0.353951
14.73,41.64,0.3124579,236.33333333333331,342.0,2153.0,3407.0,2387.0,482.0,1592.0,13093.555555555557,121.22222222222223,124.33333333333331,13093.555555555557,42.22222222222222,55.0,78.0,91.0,104.0,39.0,37.0,40.0,47.0,57.0,535.0,117.0,371.0,282.64703,286.53528,0.16543767,2.4150853,2.0274963,0.000108412954,286.20972,286.83347,286.8107,286.79263,286.79135,-5548017.0,12290024.0,-5471499.0,95995.65,14828414.0,27367580.0,0.0026846733,0.3292121,0.33090097,0.32702547,0.353951
14.74,41.56,0.25785378,205.88888888888889,424.0,2005.0,3103.0,2626.0,528.0,1754.0,9194.444444444445,157.22222222222226,197.22222222222226,9194.444444444445,67.44444444444444,37.0,62.0,76.0,90.0,20.0,18.0,21.0,29.0,62.0,643.0,123.0,375.0,282.64703,286.53528,0.16543767,2.4150853,2.0274963,0.000108412954,286.20972,286.83347,286.8107,286.79263,286.79135,-5548017.0,12290024.0,-5471499.0,95995.65,14828414.0,27367580.0,0.0026846733,0.3292121,0.33090097,0.32702547,0.353951
14.74,41.64,0.3124579,219.55555555555557,419.0,2189.0,3415.0,2384.0,489.0,1593.0,12712.333333333336,134.55555555555554,165.66666666666666,12712.333333333336,60.88888888888889,47.0,71.0,85.0,98.0,34.0,31.0,33.0,39.0,57.0,544.0,117.0,376.0,282.64703,286.53528,0.16543767,2.4150853,2.0274963,0.000108412954,286.20972,286.83347,286.8107,286.79263,286.79135,-5548017.0,12290024.0,-5471499.0,95995.65,14828414.0,27367580.0,0.0026846733,0.3292121,0.33090097,0.32702547,0.353951
14.75,41.56,0.25785378,216.83333333333331,462.0,1959.0,2999.0,2559.0,524.5,1711.0,10408.25,154.83333333333334,204.0,10408.25,75.25,41.0,66.0,80.0,93.0,24.0,22.0,26.0,33.0,58.5,627.5,120.0,379.5,282.64703,286.53528,0.16543767,2.4150853,2.0274963,0.000108412954,286.20972,286.83347,286.8107,286.79263,286.79135,-5548017.0,12290024.0,-5471499.0,95995.65,14828414.0,27367580.0,0.0026846733,0.3292121,0.33090097,0.32702547,0.353951
14.66,41.65,0.3124579,234.0,439.0,1953.5,3004.0,2178.0,470.0,1464.0,11250.75,131.83333333333334,158.58333333333334,11250.75,60.5,49.0,76.0,91.0,104.0,31.0,28.0,32.0,40.0,52.0,565.5,103.0,348.5,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.66,41.66,0.3124579,220.5,420.0,1941.75,2999.25,2048.0,475.25,1389.25,10352.9375,116.3125,146.0,10352.9375,55.0625,58.0,82.0,95.0,108.0,43.0,40.0,43.0,50.0,51.0,530.25,101.75,344.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.66,41.69,0.3124579,230.3125,404.0,1905.5,2954.5,2111.0,502.5,1435.5,11326.25,115.375,147.3125,11326.25,52.25,43.0,70.0,84.0,98.0,25.0,23.0,26.0,34.0,56.5,556.0,111.0,382.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.66,41.7,0.3124579,223.08333333333331,330.0,1791.0,2809.0,2040.0,500.0,1392.0,9627.666666666666,122.16666666666669,167.75,9627.666666666666,59.91666666666666,57.0,81.5,94.5,107.0,40.0,39.0,42.5,49.5,56.0,563.5,113.0,391.5,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.66,41.71,0.27003774,231.33333333333331,357.5,1735.0,2694.0,2096.5,493.5,1422.0,10765.0,127.16666666666669,174.91666666666663,10765.0,71.0,42.0,67.0,82.0,95.0,27.0,26.0,28.0,34.0,55.5,574.0,113.5,388.5,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.67,41.66,0.3124579,219.83333333333331,369.5,1905.0,2969.0,2001.0,501.5,1369.0,10556.25,108.91666666666669,138.08333333333334,10556.25,49.33333333333334,58.0,84.0,97.0,110.0,40.0,37.0,41.0,49.0,53.0,512.0,108.0,354.5,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.67,41.67,0.3124579,223.88888888888889,471.0,2094.0,3226.0,2215.0,502.0,1496.0,10613.555555555555,129.88888888888889,179.33333333333337,10613.555555555555,71.33333333333333,48.0,75.0,89.0,104.0,32.0,28.0,31.0,38.0,58.0,537.0,111.0,371.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.67,41.69,0.3124579,217.41666666666663,467.0,2039.0,3140.0,2189.0,494.0,1480.0,11219.666666666664,132.75,171.41666666666666,11219.666666666664,61.5,53.0,78.0,93.0,106.0,37.0,34.0,37.0,44.0,76.0,580.0,128.0,393.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.67,41.7,0.3124579,238.11111111111111,372.0,1818.0,2827.0,1962.0,488.0,1343.0,11325.555555555557,103.0,149.33333333333334,11325.555555555557,56.33333333333334,52.5,77.0,91.0,103.0,34.5,33.5,37.5,45.0,66.0,532.0,119.0,381.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.67,41.71,0.27003774,227.66666666666663,341.0,1700.0,2645.0,2018.0,500.0,1378.0,10378.222222222224,114.77777777777777,154.0,10378.222222222224,59.22222222222222,51.0,76.0,90.0,103.0,34.0,33.0,36.0,43.0,66.0,548.0,120.0,386.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.67,41.72,0.27003774,217.08333333333331,354.0,1734.0,2691.0,2281.0,521.0,1543.0,10721.833333333334,131.83333333333334,166.5,10721.833333333334,56.75,46.0,72.0,87.0,101.0,31.0,29.0,31.0,38.0,68.0,599.0,128.0,410.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.68,41.65,0.3124579,212.22222222222226,415.0,2010.0,3119.0,2026.0,508.0,1386.0,10677.111111111111,116.55555555555556,139.11111111111111,10677.111111111111,48.444444444444436,56.0,80.0,94.0,106.0,40.0,37.0,41.0,48.0,54.0,509.0,109.0,359.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.68,41.69,0.3124579,219.5,522.0,2061.0,3139.0,2268.0,501.0,1529.0,11073.5,138.5,191.41666666666663,11073.5,73.0,54.0,79.0,93.0,106.0,42.0,38.0,40.0,47.0,80.0,601.0,135.0,391.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.68,41.7,0.3124579,230.55555555555557,425.0,1862.0,2865.0,1998.0,479.0,1360.0,11693.0,123.0,163.55555555555554,11693.0,65.55555555555556,59.0,82.0,94.0,105.5,44.0,42.0,45.5,52.0,65.0,544.0,117.0,374.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.68,41.75,0.27003774,231.75,448.5,2175.0,3375.5,2513.5,469.0,1667.0,11228.166666666664,167.25,204.91666666666663,11228.166666666664,90.08333333333331,41.0,68.0,84.0,99.0,34.0,29.0,28.0,33.0,49.5,586.5,100.0,327.5,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.69,41.66,0.3124579,219.0,424.0,2074.0,3219.5,2100.5,508.0,1431.0,11785.75,131.75,139.25,11785.75,50.5,50.0,76.0,90.0,104.0,37.0,33.0,34.0,42.0,60.0,514.5,116.5,363.5,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.69,41.71,0.27003774,228.33333333333331,357.0,1806.0,2814.0,1987.0,469.0,1350.0,10559.5,106.58333333333331,157.5,10559.5,68.25,53.0,78.0,92.0,105.0,35.0,34.0,37.0,45.0,48.0,549.0,98.0,348.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.69,41.73,0.27003774,216.25,392.0,1924.0,2988.0,2460.0,516.0,1648.0,10571.083333333334,131.58333333333334,176.08333333333337,10571.083333333334,62.41666666666666,56.0,78.0,90.0,102.0,42.0,40.0,43.0,49.0,55.0,635.0,116.0,387.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.7,41.65,0.3124579,239.0,426.0,2109.0,3277.0,2183.0,474.0,1466.0,12067.0,123.0,143.11111111111111,12067.0,45.77777777777778,44.5,71.5,86.5,101.0,28.0,24.5,27.5,35.5,69.0,530.0,133.0,410.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.7,41.7,0.3124579,220.11111111111111,392.0,1963.0,3057.0,2150.0,474.0,1450.0,10858.0,146.11111111111111,181.0,10858.0,73.55555555555556,52.75,76.5,89.75,102.5,37.75,36.0,39.0,45.25,51.0,572.0,103.0,344.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.7,41.71,0.27003774,232.55555555555557,368.0,1849.0,2879.0,2030.0,457.0,1372.0,10817.777777777776,122.77777777777777,178.44444444444446,10817.777777777776,81.66666666666667,50.0,74.5,89.0,102.0,31.5,31.0,34.5,41.5,46.0,565.0,94.0,339.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.71,41.7,0.3124579,228.55555555555557,407.0,1961.0,3047.0,2172.0,476.0,1463.0,11664.111111111111,146.55555555555554,191.33333333333331,11664.111111111111,80.44444444444444,57.0,78.0,90.5,102.0,43.0,42.0,45.0,50.5,53.0,570.0,107.0,351.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.71,41.71,0.27003774,240.88888888888889,439.0,1907.0,2932.0,2009.0,481.0,1368.0,11553.444444444443,134.0,185.33333333333331,11553.444444444443,83.22222222222223,53.0,76.0,89.0,101.0,37.0,36.0,39.0,45.0,45.0,575.0,94.0,340.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.71,41.75,0.27003774,223.91666666666663,424.5,2034.0,3150.5,2662.0,476.0,1758.0,10604.666666666666,165.33333333333334,227.83333333333331,10604.666666666666,93.0,49.0,73.0,87.0,102.0,39.0,37.0,37.0,42.0,50.0,667.0,105.5,368.5,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.72,41.65,0.3124579,225.5,365.0,2095.0,3293.0,2244.0,470.0,1501.0,11056.5,144.33333333333334,170.58333333333334,11056.5,56.5,61.0,83.0,95.0,106.0,46.0,45.0,49.0,54.0,67.0,512.0,131.0,414.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.72,41.66,0.3124579,231.9375,343.0,2084.5,3284.5,2259.0,474.0,1511.5,11200.125,132.5,159.125,11200.125,51.625,60.0,82.0,94.0,106.0,44.0,43.0,46.0,53.0,56.0,535.0,121.0,406.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.72,41.67,0.3124579,227.75,371.0,2071.0,3249.0,2263.0,484.0,1519.0,12503.166666666664,124.66666666666669,159.83333333333334,12503.166666666664,53.83333333333334,51.0,73.0,86.0,98.0,36.0,34.0,37.0,44.0,71.0,529.0,137.0,409.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.72,41.69,0.3124579,225.3125,417.0,2056.0,3200.0,2089.0,489.0,1417.0,11505.1875,120.75,149.0,11505.1875,55.625,54.0,75.0,86.0,98.0,40.0,38.0,42.0,47.0,67.0,540.0,124.0,375.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.72,41.71,0.27003774,235.91666666666663,376.0,1877.0,2922.0,2122.0,456.0,1426.0,11692.25,129.91666666666666,188.08333333333331,11692.25,82.66666666666667,52.0,75.0,89.0,102.0,39.0,37.0,39.0,45.0,49.0,565.0,99.0,352.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.73,41.65,0.3124579,232.55555555555557,326.0,2064.0,3267.0,2122.0,477.0,1430.0,11501.222222222224,128.66666666666666,132.77777777777777,11501.222222222224,42.111111111111114,59.0,81.0,94.0,105.0,43.0,42.0,46.0,52.0,65.0,474.0,131.0,406.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.73,41.66,0.3124579,234.5,347.5,2067.0,3255.5,2196.0,457.5,1468.0,11289.5,130.58333333333334,167.75,11289.5,59.16666666666666,60.0,82.0,95.0,107.0,44.0,42.0,46.0,52.0,55.5,527.5,122.0,404.5,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.73,41.67,0.3124579,241.33333333333331,317.0,2053.0,3256.0,2203.0,491.0,1484.0,11982.0,135.11111111111111,169.88888888888889,11982.0,68.8888888888889,71.0,90.0,101.0,112.0,58.0,56.0,59.0,65.0,47.0,553.0,108.0,383.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.73,41.69,0.3124579,223.0,335.0,1900.0,2988.0,2030.0,485.0,1381.0,10114.833333333334,121.25,146.33333333333334,10114.833333333334,54.58333333333334,69.0,88.0,99.0,110.0,56.0,55.0,57.0,63.0,64.0,533.0,120.0,381.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.73,41.73,0.27003774,218.11111111111111,440.0,2004.0,3087.0,2549.0,471.0,1691.0,10212.111111111111,145.11111111111111,188.22222222222226,10212.111111111111,72.22222222222223,40.0,65.0,81.0,95.0,27.0,25.0,27.0,32.0,52.0,653.0,101.0,345.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.73,41.74,0.27003774,214.88888888888889,431.0,1921.0,2956.0,2495.0,476.0,1658.0,9981.111111111111,146.44444444444446,192.22222222222226,9981.111111111111,69.77777777777777,47.0,71.0,85.0,98.0,35.0,34.0,35.0,40.0,52.0,631.0,108.0,365.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
14.74,41.65,0.3124579,230.33333333333331,341.0,2086.0,3292.0,2141.0,466.0,1438.0,11408.111111111111,130.22222222222223,146.22222222222226,11408.111111111111,49.444444444444436,51.0,74.0,88.0,100.0,35.0,34.0,37.0,43.0,64.0,494.0,128.0,392.0,281.96747,286.11426,0.15821764,2.4110212,1.9103999,9.226208e-05,286.1313,286.78104,286.7604,286.75415,286.7733,-5607784.0,12446393.0,-5523266.5,95069.99,14888198.0,27274316.0,0.0026331784,0.32194772,0.3243001,0.3226296,0.34263355
