longitude,latitude,habitat_richness,NDVI,ALBH-AL-BH-NI,ALBH-AL-BH-VI,ALBH-AL-BH-BB,ALDH-AL-DH-BB,ALDH-AL-DH-NI,FAPAR300-RT0-FAPAR,GDMP300-RT0-GDMP,LAI300-RT0-LAI,SWI1km-SWI-002,SWI1km-SWI-100,SWI1km-SWI-040,SWI1km-SWI-005,SWI1km-SWI-010,SWI1km-SWI-060,SWI1km-SWI-015,SWI1km-SWI-020,TOCR-REF-NOR-BLUE,TOCR-REF-NOR-NIR,TOCR-REF-NOR-SWIR,TOCR-REF-NOR-RED,VCI_y,FCOVER300-RT0-FCOVER,ALDH-AL-DH-VI,d2m,t2m,fal,lai_hv,lai_lv,src,skt,stl1,stl2,stl3,stl4,slhf,ssr,str,sp,ssrd,strd,tp,swvl1,swvl2,swvl3,swvl4
4.28,44.59,0.39950097,189.0,1196.0,959.0,1858.0,2564.0,950.0,97.0,1906.7777777777774,1.0,118.41666666666666,129.86663832199545,125.85069444444444,175.0,121.87450396825398,118.20535714285714,118.84006519274377,198.0,259.0,468.0,14.0,6.0,243.0,96.11111111111113,198.0,279.644,286.07397,0.13400981,2.1975334,2.862789,8.927082e-05,285.74457,286.3016,286.2536,286.13916,286.0424,-5418317.5,12961742.0,-6076013.5,97109.86,15004346.0,26558812.0,0.0038228005,0.31635872,0.3147753,0.31390393,0.37035868
4.28,44.63,0.39950097,197.25,1200.0,962.0,1747.0,2306.0,951.0,1.0,1963.0,10.0,107.0,111.0,108.0,175.0,104.0,104.0,103.0,198.0,324.0,467.0,13.0,7.0,188.0,117.41666666666669,287.0,279.644,286.07397,0.13400981,2.1975334,2.862789,8.927082e-05,285.74457,286.3016,286.2536,286.13916,286.0424,-5418317.5,12961742.0,-6076013.5,97109.86,15004346.0,26558812.0,0.0038228005,0.31635872,0.3147753,0.31390393,0.37035868
4.28,44.64,0.39950097,181.22222222222226,1199.0,961.0,1691.0,2225.0,951.0,22.33333333333333,1744.333333333333,8.0,113.22222222222223,127.45554610733183,120.57523148148148,175.0,115.29150132275132,112.15178571428572,112.40502173091458,198.0,325.0,445.0,7.0,4.0,250.0,95.33333333333331,285.0,279.644,286.07397,0.13400981,2.1975334,2.862789,8.927082e-05,285.74457,286.3016,286.2536,286.13916,286.0424,-5418317.5,12961742.0,-6076013.5,97109.86,15004346.0,26558812.0,0.0038228005,0.31635872,0.3147753,0.31390393,0.37035868
4.28,44.65,0.33426854,179.77777777777774,1198.0,960.0,1991.0,2650.0,950.0,43.66666666666666,1694.5555555555554,6.0,110.27777777777777,121.56943263416477,116.59403935185185,175.0,112.11437665343915,109.43973214285714,109.63127716364323,198.0,340.0,475.0,12.0,3.0,250.0,94.11111111111113,280.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.28,44.67,0.33426854,187.66666666666663,1197.0,960.0,1962.0,2575.0,950.0,1.0,1801.666666666667,10.0,116.44444444444444,130.53609221466365,123.77546296296296,175.0,119.20800264550265,115.80357142857143,116.43504346182917,198.0,361.0,499.0,9.0,2.0,198.0,104.88888888888887,324.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.28,44.68,0.33426854,180.22222222222226,1201.0,962.0,1917.0,2505.0,952.0,43.66666666666666,1818.7777777777774,6.0,106.0,118.0,110.0,175.0,106.0,104.0,104.0,198.0,360.0,522.0,5.0,3.0,154.0,110.88888888888887,295.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.28,44.69,0.33426854,179.25,1202.0,963.0,1961.0,2686.0,952.0,97.0,1374.75,1.0,111.94444444444444,126.16109221466364,120.40046296296296,175.0,115.83300264550265,111.80357142857143,112.56004346182917,198.0,374.0,590.0,12.0,2.0,250.0,79.5,229.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.28,44.7,0.33426854,147.77777777777774,1201.0,962.0,1892.0,2552.0,951.0,75.66666666666667,1504.4444444444446,3.0,122.88888888888889,137.82218442932728,133.80092592592592,175.0,129.1660052910053,123.60714285714286,125.12008692365835,198.0,363.0,524.0,14.0,2.0,161.0,84.22222222222223,252.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.28,44.71,0.33426854,155.88888888888889,1201.0,962.0,1964.0,2515.0,951.0,97.0,1373.5555555555557,1.0,114.91666666666666,130.11663832199545,125.35069444444444,175.0,120.37450396825398,115.20535714285714,116.34006519274377,198.0,367.0,570.0,21.0,2.0,250.0,79.77777777777777,266.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.28,44.75,0.35024253,163.5,1254.0,996.5,1946.5,2551.0,970.5,89.0,1141.1666666666667,1.75,115.82638888888889,137.29720568783068,127.8504050925926,175.0,121.38512731481481,115.765625,116.99003802910053,198.0,341.0,555.0,28.5,5.0,197.5,62.5,328.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.28,44.76,0.35024253,170.22222222222226,1206.0,965.0,2008.0,2593.0,953.0,86.33333333333331,1279.3333333333333,2.0,114.90104166666666,132.98539363662132,125.86306423611111,175.0,119.92928447420636,114.74497767857143,115.80755296910431,198.0,299.0,545.0,18.0,7.0,141.0,67.33333333333333,288.0,277.8146,283.13828,0.15009986,2.3035305,0.0,9.408741e-05,283.11826,283.5435,283.51678,283.4568,283.4125,-5203295.5,12608229.0,-5120197.5,91577.52,14814573.0,26351746.0,0.0038317323,0.3461177,0.34628025,0.3399664,0.3795792
4.28,44.77,0.34733894,168.5,1211.0,968.0,1947.0,2540.0,954.0,81.0,1264.5,2.5,121.19444444444444,146.53609221466365,134.40046296296296,175.0,127.33300264550263,121.42857142857143,122.56004346182917,198.0,264.0,505.0,11.0,12.0,250.0,65.0,237.0,277.8146,283.13828,0.15009986,2.3035305,0.0,9.408741e-05,283.11826,283.5435,283.51678,283.4568,283.4125,-5203295.5,12608229.0,-5120197.5,91577.52,14814573.0,26351746.0,0.0038317323,0.3461177,0.34628025,0.3399664,0.3795792
4.28,44.79,0.34733894,180.55555555555557,1271.0,1011.0,1764.0,2457.0,983.0,43.66666666666666,1410.666666666667,6.0,120.0,153.0,135.5,175.0,127.0,120.0,121.5,198.0,227.0,482.0,18.0,17.0,184.0,77.44444444444444,84.0,277.8146,283.13828,0.15009986,2.3035305,0.0,9.408741e-05,283.11826,283.5435,283.51678,283.4568,283.4125,-5203295.5,12608229.0,-5120197.5,91577.52,14814573.0,26351746.0,0.0038317323,0.3461177,0.34628025,0.3399664,0.3795792
4.29,44.43,0.4581016,178.88888888888889,1201.0,962.0,1979.0,2649.0,952.0,1.0,2708.222222222222,10.0,113.05555555555556,101.05138652683296,103.05005787037037,175.0,103.13537533068782,109.41294642857143,106.75750543272865,198.0,419.0,510.0,3.0,3.0,250.0,126.66666666666669,359.0,279.86157,287.19153,0.14432389,2.350006,2.4359815,8.247525e-05,286.77158,287.4048,287.31943,287.1061,286.92197,-5480381.0,12954165.0,-6283515.0,98520.78,15211158.0,26827586.0,0.00349462,0.29138783,0.28825685,0.29000223,0.35874665
4.29,44.45,0.4581016,158.55555555555554,1199.0,961.0,1746.0,2328.0,951.0,1.0,2634.777777777778,10.0,119.11805555555557,122.13886526832957,120.96932870370371,175.0,118.5100033068783,118.0669642857143,117.79380432728647,198.0,425.0,479.0,5.0,4.0,196.0,116.11111111111113,372.0,279.86157,287.19153,0.14432389,2.350006,2.4359815,8.247525e-05,286.77158,287.4048,287.31943,287.1061,286.92197,-5480381.0,12954165.0,-6283515.0,98520.78,15211158.0,26827586.0,0.00349462,0.29138783,0.28825685,0.29000223,0.35874665
4.29,44.46,0.39354858,168.66666666666666,1198.0,961.0,1801.0,2441.0,951.0,1.0,2655.0,10.0,110.0,90.0,95.0,175.0,97.0,106.0,102.5,198.0,429.0,487.0,8.0,3.0,207.0,115.66666666666669,379.0,279.95947,286.90576,0.14460395,2.4022174,2.5011544,8.8582434e-05,286.39093,287.06445,286.98282,286.7918,286.63315,-5611021.5,12921496.0,-6257060.0,98466.94,15103320.0,26679440.0,0.003725399,0.29313275,0.2918421,0.29546311,0.36278394
4.29,44.56,0.39950097,165.11111111111111,1195.0,959.0,1863.0,2442.0,950.0,1.0,2380.222222222222,10.0,121.0,122.0,118.0,175.0,115.5,118.5,116.5,198.0,357.0,488.0,3.0,3.0,204.0,117.55555555555556,286.0,279.644,286.07397,0.13400981,2.1975334,2.862789,8.927082e-05,285.74457,286.3016,286.2536,286.13916,286.0424,-5418317.5,12961742.0,-6076013.5,97109.86,15004346.0,26558812.0,0.0038228005,0.31635872,0.3147753,0.31390393,0.37035868
4.29,44.57,0.39950097,179.44444444444446,1192.0,958.0,1709.0,2174.0,949.0,1.0,2287.8888888888887,10.0,118.5,119.5,115.5,175.0,113.5,116.0,114.5,198.0,293.0,428.0,7.0,7.0,196.0,115.55555555555556,260.0,279.644,286.07397,0.13400981,2.1975334,2.862789,8.927082e-05,285.74457,286.3016,286.2536,286.13916,286.0424,-5418317.5,12961742.0,-6076013.5,97109.86,15004346.0,26558812.0,0.0038228005,0.31635872,0.3147753,0.31390393,0.37035868
4.29,44.58,0.39950097,174.16666666666663,1196.0,959.5,1896.0,2642.5,950.0,49.0,2159.083333333333,5.5,116.14583333333333,121.80831916099773,118.11284722222223,175.0,115.18725198412699,114.72767857142857,114.17003259637188,198.0,364.5,526.5,9.5,3.5,223.0,119.41666666666669,250.5,279.644,286.07397,0.13400981,2.1975334,2.862789,8.927082e-05,285.74457,286.3016,286.2536,286.13916,286.0424,-5418317.5,12961742.0,-6076013.5,97109.86,15004346.0,26558812.0,0.0038228005,0.31635872,0.3147753,0.31390393,0.37035868
4.29,44.6,0.39950097,177.11111111111111,1203.0,963.0,1913.0,2648.0,951.0,75.66666666666667,1882.4444444444446,3.0,100.0,105.5,99.0,175.0,96.0,97.0,95.5,198.0,310.0,498.0,19.0,6.0,250.0,100.55555555555556,257.0,279.644,286.07397,0.13400981,2.1975334,2.862789,8.927082e-05,285.74457,286.3016,286.2536,286.13916,286.0424,-5418317.5,12961742.0,-6076013.5,97109.86,15004346.0,26558812.0,0.0038228005,0.31635872,0.3147753,0.31390393,0.37035868
4.29,44.61,0.39950097,170.0,1198.0,960.0,1965.0,2667.0,950.0,97.0,1611.083333333333,1.0,106.81032986111111,114.92933688232237,108.4039894386574,175.0,104.46413328786376,104.70689174107143,103.67094530954742,198.0,314.0,500.0,22.0,8.0,250.0,81.58333333333333,217.0,279.644,286.07397,0.13400981,2.1975334,2.862789,8.927082e-05,285.74457,286.3016,286.2536,286.13916,286.0424,-5418317.5,12961742.0,-6076013.5,97109.86,15004346.0,26558812.0,0.0038228005,0.31635872,0.3147753,0.31390393,0.37035868
4.29,44.62,0.39950097,171.11111111111111,1201.0,962.0,1802.0,2395.0,951.0,22.33333333333333,1847.111111111111,8.0,110.5498046875,120.81288032791241,114.55122884114583,175.0,110.15753464471726,109.07850864955357,108.57275805830145,198.0,303.0,438.0,9.0,4.0,243.0,86.33333333333331,287.0,279.644,286.07397,0.13400981,2.1975334,2.862789,8.927082e-05,285.74457,286.3016,286.2536,286.13916,286.0424,-5418317.5,12961742.0,-6076013.5,97109.86,15004346.0,26558812.0,0.0038228005,0.31635872,0.3147753,0.31390393,0.37035868
4.29,44.65,0.33426854,178.66666666666663,1197.0,960.0,1923.0,2531.0,950.0,43.66666666666666,1632.5555555555554,6.0,105.70833333333333,121.85832979024943,113.24696180555556,175.0,107.17181299603175,104.27566964285714,104.40188314909297,198.0,326.0,441.0,12.0,3.0,250.0,90.11111111111113,277.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.29,44.67,0.33426854,189.44444444444446,1201.0,962.0,1921.0,2546.0,951.0,1.0,1738.0,10.0,114.0,128.5,117.5,175.0,112.5,112.0,111.5,198.0,354.0,517.0,11.0,4.0,250.0,106.11111111111113,262.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.29,44.68,0.33426854,175.44444444444446,1200.0,961.0,1878.0,2495.0,951.0,65.0,1562.888888888889,4.0,115.97222222222223,135.20554610733183,124.57523148148148,175.0,118.66650132275132,114.90178571428572,115.65502173091458,198.0,326.0,519.0,6.0,3.0,250.0,88.1111111111111,234.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.29,44.69,0.33426854,168.58333333333334,1200.0,961.0,1970.0,2699.0,951.0,89.0,1462.833333333333,1.75,118.42361111111111,134.2527517951625,128.14438657407408,175.0,123.20787863756613,118.47991071428572,119.61380976001512,198.0,351.0,582.0,7.0,5.0,250.0,85.0,254.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.29,44.7,0.33426854,164.33333333333334,1201.0,962.0,1885.0,2586.0,951.0,86.33333333333331,1502.333333333333,2.0,122.88888888888889,137.82218442932728,133.80092592592592,175.0,129.1660052910053,123.60714285714286,125.12008692365835,198.0,349.0,541.0,10.0,1.0,166.0,87.44444444444444,243.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.29,44.72,0.32917437,169.41666666666666,1207.0,965.0,1931.0,2645.0,953.0,97.0,1391.75,1.0,119.75347222222223,142.4680354780801,132.20674189814815,175.0,125.49444031084656,119.69754464285714,121.0950461781935,198.0,333.0,535.0,7.0,4.0,187.0,75.75,246.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.29,44.73,0.33426854,171.0,1208.0,965.0,1973.0,2714.0,954.0,97.0,1461.888888888889,1.0,120.58463541666666,138.317418243339,131.83588324652777,175.0,126.37643384176587,120.94154575892858,122.23100574865363,198.0,375.0,608.0,14.0,3.0,225.0,89.22222222222223,243.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.29,44.74,0.35024253,174.55555555555554,1252.0,996.0,1955.0,2682.0,970.0,97.0,1338.888888888889,1.0,120.79861111111111,140.8777517951625,132.55063657407408,175.0,126.42662863756613,121.04241071428572,122.27005976001512,198.0,327.0,589.0,5.0,2.0,175.0,80.66666666666667,307.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.29,44.74,0.35487357,174.55555555555554,1252.0,996.0,1955.0,2682.0,970.0,97.0,1338.888888888889,1.0,120.79861111111111,140.8777517951625,132.55063657407408,175.0,126.42662863756613,121.04241071428572,122.27005976001512,198.0,327.0,589.0,5.0,2.0,175.0,80.66666666666667,307.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.29,44.78,0.34733894,201.22222222222226,1276.0,1012.0,1588.0,2153.0,981.0,75.66666666666667,1518.2222222222224,3.0,121.0,156.5,137.0,175.0,127.0,120.0,122.0,198.0,237.0,478.0,7.0,11.0,250.0,82.1111111111111,326.0,277.8146,283.13828,0.15009986,2.3035305,0.0,9.408741e-05,283.11826,283.5435,283.51678,283.4568,283.4125,-5203295.5,12608229.0,-5120197.5,91577.52,14814573.0,26351746.0,0.0038317323,0.3461177,0.34628025,0.3399664,0.3795792
4.3,44.46,0.3585523,170.75,1195.0,959.0,2032.0,2564.0,950.0,1.0,2690.333333333333,10.0,113.0,91.0,96.0,175.0,98.0,108.0,104.0,198.0,430.0,476.0,8.0,3.0,177.0,117.75,459.0,279.95947,286.90576,0.14460395,2.4022174,2.5011544,8.8582434e-05,286.39093,287.06445,286.98282,286.7918,286.63315,-5611021.5,12921496.0,-6257060.0,98466.94,15103320.0,26679440.0,0.003725399,0.29313275,0.2918421,0.29546311,0.36278394
4.3,44.56,0.39950097,195.25,1195.0,959.0,1837.0,2426.0,950.0,1.0,2454.25,10.0,103.0,98.0,97.0,175.0,95.0,100.0,97.0,198.0,352.0,505.0,5.0,3.0,208.0,124.58333333333331,281.0,279.644,286.07397,0.13400981,2.1975334,2.862789,8.927082e-05,285.74457,286.3016,286.2536,286.13916,286.0424,-5418317.5,12961742.0,-6076013.5,97109.86,15004346.0,26558812.0,0.0038228005,0.31635872,0.3147753,0.31390393,0.37035868
4.3,44.56,0.39950097,195.25,1195.0,959.0,1837.0,2426.0,950.0,1.0,2454.25,10.0,103.0,98.0,97.0,175.0,95.0,100.0,97.0,198.0,352.0,505.0,5.0,3.0,208.0,124.58333333333331,281.0,279.644,286.07397,0.13400981,2.1975334,2.862789,8.927082e-05,285.74457,286.3016,286.2536,286.13916,286.0424,-5418317.5,12961742.0,-6076013.5,97109.86,15004346.0,26558812.0,0.0038228005,0.31635872,0.3147753,0.31390393,0.37035868
4.3,44.57,0.39950097,174.66666666666663,1193.0,958.0,1807.0,2375.0,949.0,1.0,2204.25,10.0,105.0,105.0,101.0,175.0,98.0,102.0,99.0,198.0,289.0,463.0,12.0,11.0,169.0,126.75,264.0,279.644,286.07397,0.13400981,2.1975334,2.862789,8.927082e-05,285.74457,286.3016,286.2536,286.13916,286.0424,-5418317.5,12961742.0,-6076013.5,97109.86,15004346.0,26558812.0,0.0038228005,0.31635872,0.3147753,0.31390393,0.37035868
4.3,44.58,0.39950097,156.75,1199.0,961.0,1915.5,2619.0,950.5,13.0,2299.0625,8.875,106.0,105.0,102.0,175.0,100.0,103.0,101.0,198.0,358.5,528.0,13.5,7.0,180.0,114.75,268.5,279.644,286.07397,0.13400981,2.1975334,2.862789,8.927082e-05,285.74457,286.3016,286.2536,286.13916,286.0424,-5418317.5,12961742.0,-6076013.5,97109.86,15004346.0,26558812.0,0.0038228005,0.31635872,0.3147753,0.31390393,0.37035868
4.3,44.61,0.39950097,173.875,1197.0,960.0,1980.0,2697.0,950.0,37.0,1908.375,6.625,102.0,106.0,102.0,175.0,98.0,100.0,98.0,198.0,332.0,505.0,22.0,5.0,250.0,96.3125,259.0,279.644,286.07397,0.13400981,2.1975334,2.862789,8.927082e-05,285.74457,286.3016,286.2536,286.13916,286.0424,-5418317.5,12961742.0,-6076013.5,97109.86,15004346.0,26558812.0,0.0038228005,0.31635872,0.3147753,0.31390393,0.37035868
4.3,44.62,0.39950097,174.33333333333337,1201.0,962.0,1796.0,2389.0,951.0,41.0,1888.833333333333,6.25,105.5,114.5,107.0,175.0,102.5,103.0,101.5,198.0,307.0,432.0,25.0,4.0,250.0,86.41666666666669,287.0,279.644,286.07397,0.13400981,2.1975334,2.862789,8.927082e-05,285.74457,286.3016,286.2536,286.13916,286.0424,-5418317.5,12961742.0,-6076013.5,97109.86,15004346.0,26558812.0,0.0038228005,0.31635872,0.3147753,0.31390393,0.37035868
4.3,44.63,0.39950097,191.0,1212.0,969.0,1751.0,2331.0,955.0,7.0,2301.375,9.4375,104.0,111.0,107.0,175.0,102.0,102.0,101.0,198.0,379.0,477.0,20.49864937871421,12.0,163.0,110.0625,358.0,279.644,286.07397,0.13400981,2.1975334,2.862789,8.927082e-05,285.74457,286.3016,286.2536,286.13916,286.0424,-5418317.5,12961742.0,-6076013.5,97109.86,15004346.0,26558812.0,0.0038228005,0.31635872,0.3147753,0.31390393,0.37035868
4.3,44.64,0.39950097,194.66666666666663,1199.0,961.0,1690.0,2198.0,951.0,33.0,1950.5,7.0,99.0,106.0,101.0,175.0,96.0,97.0,96.0,198.0,324.0,466.0,4.0,3.0,232.0,108.25,282.0,279.644,286.07397,0.13400981,2.1975334,2.862789,8.927082e-05,285.74457,286.3016,286.2536,286.13916,286.0424,-5418317.5,12961742.0,-6076013.5,97109.86,15004346.0,26558812.0,0.0038228005,0.31635872,0.3147753,0.31390393,0.37035868
4.3,44.65,0.33426854,178.66666666666663,1199.0,961.0,1690.0,2186.0,951.0,1.0,1833.583333333333,10.0,95.0,103.0,97.0,175.0,92.0,92.0,91.0,198.0,304.0,405.0,20.0,5.0,250.0,98.0,288.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.3,44.68,0.32917437,190.75,1210.0,968.0,1960.0,2357.0,955.0,41.0,1833.25,6.25,120.21527777777777,140.25693263416477,129.84403935185185,175.0,123.95812665343914,119.62723214285714,120.44377716364323,198.0,281.0,499.0,6.0,1.0,236.0,101.5,328.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.3,44.69,0.33426854,180.625,1198.0,960.0,1907.0,2582.0,951.0,79.0,1551.3125,2.6875,121.10416666666666,137.53851332199545,131.39756944444446,175.0,126.37450396825395,121.33035714285714,122.57444019274375,198.0,333.0,551.0,6.0,3.0,193.0,88.125,242.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.3,44.7,0.33426854,168.66666666666666,1202.0,962.0,2015.0,2687.0,952.0,97.0,1358.3333333333333,1.0,122.88888888888889,137.82218442932728,133.80092592592592,175.0,129.1660052910053,123.60714285714286,125.12008692365835,198.0,324.0,537.0,13.0,3.0,225.0,80.75,239.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.3,44.71,0.33426854,168.0,1207.0,965.0,2042.0,2738.0,954.0,97.0,1583.333333333333,1.0,121.61284722222223,143.55240516345427,134.02249710648147,175.0,127.68965980489418,122.04854910714286,123.34630840183294,198.0,399.0,610.0,9.0,4.0,172.0,88.91666666666669,268.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.3,44.72,0.33426854,171.4375,1207.0,965.0,1952.0,2707.0,953.0,97.0,1415.8125,1.0,121.56380208333334,145.21065626771542,134.75754123263889,175.0,128.0875263516865,121.83830915178572,123.39036037592119,198.0,342.0,547.0,10.0,5.0,195.0,83.1875,250.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.3,44.74,0.35024253,176.0,1204.0,964.0,1834.0,2381.0,953.0,97.0,1378.5,1.0,121.89409722222223,143.88053016345427,134.28812210648147,175.0,127.93965980489418,122.31417410714286,123.62755840183294,198.0,322.0,530.0,6.0,5.0,164.0,83.75,219.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.3,44.74,0.35024253,176.0,1204.0,964.0,1834.0,2381.0,953.0,97.0,1378.5,1.0,121.89409722222223,143.88053016345427,134.28812210648147,175.0,127.93965980489418,122.31417410714286,123.62755840183294,198.0,322.0,530.0,6.0,5.0,164.0,83.75,219.0,278.71872,284.5971,0.14106342,2.2492893,1.9102757,9.1632086e-05,284.3914,284.8812,284.848,284.76825,284.69882,-5286123.5,12789627.0,-5577120.0,94196.35,14909073.0,26454750.0,0.0038305363,0.33448955,0.33407325,0.32753137,0.37577668
4.3,44.76,0.34733894,182.33333333333331,1226.0,979.0,1705.0,2264.0,960.0,97.0,1558.083333333333,1.0,119.0,156.0,134.0,175.0,124.0,118.0,119.0,198.0,250.0,532.0,22.0,15.0,244.0,86.83333333333331,339.0,277.8146,283.13828,0.15009986,2.3035305,0.0,9.408741e-05,283.11826,283.5435,283.51678,283.4568,283.4125,-5203295.5,12608229.0,-5120197.5,91577.52,14814573.0,26351746.0,0.0038317323,0.3461177,0.34628025,0.3399664,0.3795792
4.3,44.77,0.34733894,187.3125,1281.0,1016.0,1745.0,2410.0,984.0,91.0,1678.875,1.5625,121.0,159.0,137.0,175.0,127.0,121.0,122.0,198.0,284.0,514.0,15.0,8.0,186.0,92.625,125.0,277.8146,283.13828,0.15009986,2.3035305,0.0,9.408741e-05,283.11826,283.5435,283.51678,283.4568,283.4125,-5203295.5,12608229.0,-5120197.5,91577.52,14814573.0,26351746.0,0.0038317323,0.3461177,0.34628025,0.3399664,0.3795792
